4.707896295030877809e-09	8.917331695556640625e-03	3.255568344684434123e-06	9.999096393585205078e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.999945163726806641e-01	4.273734838244891421e-11	3.352914890175640039e-10	9.996970891952514648e-01	9.972900152206420898e-01	9.999942779541015625e-01	9.999927282333374023e-01	4.776415228843688965e-02	1.453405076290437137e-07	1.000000000000000000e+00	2.286560833454132080e-03	1.244293001967378132e-10	9.912187457084655762e-01	6.556455900863511488e-06	4.808594439964508638e-06	9.992631077766418457e-01	4.992193680664058775e-06	5.169777637092920486e-07	9.966327548027038574e-01	1.120680756866931915e-02	9.999525547027587891e-01	9.996664524078369141e-01	9.998413324356079102e-01	1.000000000000000000e+00	2.022946546276216395e-06	2.516657332307659090e-05	9.996762275695800781e-01	1.655264168221037835e-05	3.083002957282587886e-05	1.256587552234122995e-06	8.649319056530657690e-07	2.027330765486112796e-06	9.999976158142089844e-01	9.674937464296817780e-04	9.940343499183654785e-01	9.943173527717590332e-01	9.420657753944396973e-01	9.999969005584716797e-01	1.301361480727791786e-03	9.698955416679382324e-01	9.621505737304687500e-01	4.195431131392979296e-07	9.531473551760427654e-06	9.995676875114440918e-01	6.291883619269356132e-05	4.872459413718388532e-08	9.970868229866027832e-01	1.352804247289896011e-06	9.999988079071044922e-01	8.802438242128118873e-05	2.453401451930403709e-03	1.442229142412543297e-03	2.047523594228550792e-04	9.999866485595703125e-01	9.999821186065673828e-01	1.101912930607795715e-03	1.756679177122855151e-11	9.999979734420776367e-01
2.856020910257939249e-05	3.741291720871231519e-08	8.445874755125259981e-08	3.142782079521566629e-04	9.994637370109558105e-01	1.000000000000000000e+00	9.972075819969177246e-01	8.304179566209768382e-10	6.263176601351005957e-06	9.999995231628417969e-01	9.951726794242858887e-01	1.000000000000000000e+00	9.998296499252319336e-01	9.981704950332641602e-01	1.918650127663568128e-07	9.838311672210693359e-01	6.473327207601187183e-09	2.898564525821711868e-05	9.935619831085205078e-01	8.274661511542547032e-10	4.192319512367248535e-02	9.702479839324951172e-01	7.436649320879951119e-05	5.395952484832378104e-06	9.989011287689208984e-01	1.558495918288826942e-03	9.961392283439636230e-01	9.999977350234985352e-01	9.995808005332946777e-01	9.999291896820068359e-01	1.129470628136175492e-09	9.999997615814208984e-01	9.999192953109741211e-01	2.615772245917469263e-06	9.976045489311218262e-01	6.891202275483010453e-09	3.293741494417190552e-02	1.323259319178760052e-03	1.198314595967531204e-02	1.971322344616055489e-03	7.371795773506164551e-01	6.330879987217485905e-04	9.988920092582702637e-01	9.999953508377075195e-01	1.012650869824938127e-07	1.004236110020428896e-04	9.936438798904418945e-01	3.076643793065159116e-07	1.655499334447085857e-03	9.953662157058715820e-01	2.748795635554301953e-09	3.262182190155726857e-06	1.908279614326602314e-07	9.872819781303405762e-01	5.367970466613769531e-02	9.999996423721313477e-01	7.402017945423722267e-05	8.316768798977136612e-06	1.560681812406983227e-05	5.710519690182991326e-05	1.000000000000000000e+00	4.357794532552361488e-04	6.692706956528127193e-04	9.678592323325574398e-04
5.232527619227766991e-04	8.120117911403212929e-08	9.457941651344299316e-01	5.015777333028381690e-06	8.781312704086303711e-01	9.999997615814208984e-01	1.000000000000000000e+00	9.999853372573852539e-01	9.872825145721435547e-01	9.998333454132080078e-01	9.999903440475463867e-01	9.598637223243713379e-01	9.939272403717041016e-01	1.000000000000000000e+00	1.349899619817733765e-01	9.974458217620849609e-01	3.897008136846125126e-04	1.047121486408286728e-06	9.939889907836914062e-01	6.071220468584215268e-06	1.891134887577194945e-10	9.994158744812011719e-01	2.188202779507264495e-04	3.978033180640494493e-10	6.640122479639742892e-13	2.663641003891825676e-03	1.000000000000000000e+00	9.999731779098510742e-01	9.999992847442626953e-01	9.999998807907104492e-01	7.889579137554392219e-05	9.999995231628417969e-01	9.999586343765258789e-01	5.431377303466433659e-07	7.728898632208824893e-10	3.386430907994508743e-03	4.789103059010813013e-06	2.039838182099629194e-05	1.630403567105531693e-04	2.117519215971697122e-05	9.999008178710937500e-01	9.514226913452148438e-01	9.996836185455322266e-01	3.332314372528344393e-05	6.209850835148245096e-05	5.265596882964018732e-07	9.999477863311767578e-01	9.451134536445082723e-13	1.313683276743526918e-11	9.982265830039978027e-01	4.712073132395744324e-05	8.437599899480119348e-05	1.653169192650238983e-07	9.620604515075683594e-01	9.988325238227844238e-01	1.348364548903191462e-06	5.740946508012712002e-04	2.266636101921903901e-06	9.958200454711914062e-01	9.999648332595825195e-01	9.999172687530517578e-01	3.631140828019852052e-07	1.224379375344142318e-04	9.989210367202758789e-01
6.204247142704844009e-07	1.028153048809876680e-10	4.618489649146795273e-03	9.955220222473144531e-01	4.711052402853965759e-03	9.999995231628417969e-01	1.000000000000000000e+00	9.999935626983642578e-01	3.746895527001470327e-04	9.992600083351135254e-01	9.999994039535522461e-01	9.996129870414733887e-01	9.998960494995117188e-01	9.994361996650695801e-01	5.130301392042291297e-11	9.992859959602355957e-01	1.327859848743173643e-07	4.484824067674253456e-09	9.999974966049194336e-01	1.077191089279949665e-03	5.496231469948043014e-09	9.995563626289367676e-01	1.299792826175689697e-01	8.733264803886413574e-01	4.500455830225291720e-08	1.582598633831366897e-04	9.999248981475830078e-01	9.681683778762817383e-01	9.993870258331298828e-01	9.977940320968627930e-01	8.843716314821392643e-10	9.998846054077148438e-01	9.999988079071044922e-01	7.564765837742015719e-05	1.562709822655605763e-10	2.500694943591952324e-03	1.285703910980373621e-05	2.316822502734794398e-07	1.043778005987405777e-02	9.816682934761047363e-01	9.999505281448364258e-01	1.656657259445637465e-04	9.999814033508300781e-01	2.262295767385680278e-10	2.823045353039788097e-09	2.249310876445420604e-10	9.986563920974731445e-01	6.760406279227026971e-08	1.072846700367335870e-09	9.999983310699462891e-01	8.952182531356811523e-02	5.232102921581827104e-05	1.550502202007919550e-04	9.381457493873313069e-05	9.999985694885253906e-01	9.958089040862372343e-12	3.434838191651579109e-09	1.360223046503961086e-03	1.196501557387819048e-06	9.997481703758239746e-01	4.116656782571226358e-06	3.825911335297860205e-06	4.552885890007019043e-03	9.999978542327880859e-01
1.605903671588748693e-04	4.096288466826081276e-05	1.681298390030860901e-02	9.999996423721313477e-01	9.984222650527954102e-01	9.999994039535522461e-01	9.998106360435485840e-01	8.577204724247167178e-09	4.293355893025818659e-09	8.620302192866802216e-03	9.999781847000122070e-01	1.000000000000000000e+00	9.660512804985046387e-01	1.000000000000000000e+00	1.404414215357974172e-04	9.996259212493896484e-01	1.560902092023752630e-07	2.552422694861888885e-02	9.997652173042297363e-01	2.625146544588119468e-09	2.820126571774928675e-14	9.998150467872619629e-01	4.535154474183400453e-09	3.632828884292393923e-05	9.935330126609187573e-06	1.354112464468926191e-04	9.994401335716247559e-01	5.278581287711858749e-03	1.000000000000000000e+00	9.985066056251525879e-01	1.697222614893689752e-05	9.983660578727722168e-01	1.106415409594774246e-03	1.629506982681050431e-06	7.591173052787780762e-04	7.841664773877710104e-05	2.929301408585160971e-04	1.442705297449720092e-07	5.951132698100991547e-05	5.289823748171329498e-04	9.999960660934448242e-01	9.343254170346426690e-09	9.966675639152526855e-01	9.998608827590942383e-01	1.140919397585093975e-03	9.933589100837707520e-01	9.367648363113403320e-01	2.583971945568919182e-05	9.396284440299496055e-05	9.996840953826904297e-01	1.008627805276773870e-04	9.959503412246704102e-01	2.565981587395071983e-03	4.380413543003669474e-07	9.931532144546508789e-01	3.684250265359878540e-02	1.136158152803545818e-05	9.305900312028825283e-04	9.829057455062866211e-01	5.013693282762687886e-08	1.000000000000000000e+00	9.927894097927492112e-07	1.041319501382531598e-05	9.689368009567260742e-01
8.594917630944109987e-07	3.314517471153521910e-06	1.689081691438332200e-04	5.835145246237516403e-03	9.998739957809448242e-01	9.986195564270019531e-01	9.999284744262695312e-01	9.986872076988220215e-01	9.990986585617065430e-01	9.983664155006408691e-01	9.999490976333618164e-01	9.999992847442626953e-01	9.988231062889099121e-01	9.998070597648620605e-01	5.570747362071415409e-06	5.259292125701904297e-01	5.498836399056017399e-04	8.531293929081584793e-07	9.999040365219116211e-01	2.561389464972307906e-06	7.326352147174475249e-08	9.998466968536376953e-01	5.665698699885979295e-05	1.467572938174122044e-11	4.242172345723254929e-16	1.186206404213407950e-07	9.999990463256835938e-01	9.999997615814208984e-01	9.973189234733581543e-01	9.995499253273010254e-01	9.938344955444335938e-01	9.988039731979370117e-01	3.609514562413096428e-03	5.423737547971541062e-07	5.332141427061287686e-06	1.482528944052319275e-07	3.856793227896559983e-06	3.185643072356469929e-05	4.169770875250833342e-07	3.241792146582156420e-04	9.999778270721435547e-01	2.223193041572812945e-05	9.993170499801635742e-01	3.975731388550229894e-08	2.770645915006753057e-05	2.730902615155628155e-09	9.999998807907104492e-01	1.215392508857604525e-10	5.496684270939189432e-12	9.992759823799133301e-01	6.690380160989661817e-08	7.117676432244479656e-05	1.459069433622062206e-03	5.392595753073692322e-02	9.999988079071044922e-01	7.053501462905842345e-07	1.032843766068936020e-08	1.825633262342307717e-07	2.263358421623706818e-02	9.999995231628417969e-01	9.999613761901855469e-01	2.102619328647747921e-10	1.253045350313186646e-01	9.795200824737548828e-01
1.062035153154283762e-06	1.916075125336647034e-04	3.527894932631170377e-06	9.954261183738708496e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.993321299552917480e-01	8.386483375160194709e-15	5.940470600762637332e-06	9.999731779098510742e-01	9.999988079071044922e-01	9.982674121856689453e-01	9.998703002929687500e-01	9.999998807907104492e-01	3.147857933072373271e-05	9.831215143203735352e-01	9.410161396772309672e-07	2.824409421009477228e-06	9.998630285263061523e-01	1.328995334915816784e-03	5.053266605159478786e-08	9.999983310699462891e-01	2.793070452753454447e-04	3.673571860417723656e-03	1.380905541736865416e-05	3.797510089498246089e-06	9.999997615814208984e-01	3.193044569343328476e-03	9.995075464248657227e-01	9.999998807907104492e-01	6.629725248785689473e-05	9.556149840354919434e-01	5.807096604257822037e-04	1.711996588937836350e-08	9.985848665237426758e-01	8.451919711660593748e-06	5.162972911421093158e-07	3.834916511550545692e-03	9.981536269187927246e-01	1.447129547595977783e-01	9.999701976776123047e-01	9.842595458030700684e-01	9.938785433769226074e-01	1.684021502733230591e-01	4.210872575640678406e-03	1.801370177417993546e-03	9.999698400497436523e-01	4.367500583413175264e-09	9.969285130500793457e-01	9.953037500381469727e-01	9.504410627414472401e-07	3.692356585816014558e-06	1.782718896865844727e-01	5.975824594497680664e-02	9.997621178627014160e-01	9.942956566810607910e-01	4.322492259234422818e-06	2.793458389951930521e-12	4.883070359937846661e-04	9.995297193527221680e-01	1.000000000000000000e+00	3.726777806878089905e-02	1.408563548466190696e-04	1.807571575045585632e-02
2.957821016025263816e-05	7.943930313558666967e-07	9.876018166542053223e-01	6.385615561157464981e-03	9.884611368179321289e-01	9.995538592338562012e-01	1.000000000000000000e+00	9.999876022338867188e-01	7.011766865616664290e-05	1.000000000000000000e+00	9.999984502792358398e-01	1.036678673699498177e-03	9.999980926513671875e-01	9.998368024826049805e-01	3.054809667446534149e-07	1.000000000000000000e+00	4.630818040141093661e-08	2.612314347061328590e-07	9.999973773956298828e-01	8.501381613314151764e-03	9.100139664042217191e-08	1.980299502611160278e-02	6.843618029961362481e-05	1.657646498642861843e-05	9.749059245223179460e-06	9.954819679260253906e-01	1.363665563985705376e-03	9.996976852416992188e-01	9.999976158142089844e-01	1.000000000000000000e+00	2.460537478327751160e-03	1.632774919271469116e-01	9.999988079071044922e-01	4.018876609279686818e-08	8.117629485271393719e-11	1.602168231329414994e-05	7.604248963843929232e-08	6.288795848377048969e-04	9.731513857841491699e-01	3.668379737064242363e-03	9.999998807907104492e-01	9.997058510780334473e-01	9.993214607238769531e-01	4.571446334011852741e-04	1.247003237949684262e-04	3.082331545556371566e-08	9.887535572052001953e-01	1.125523910183723331e-10	3.556883607092053978e-11	9.999997615814208984e-01	2.673480659723281860e-02	1.534889634058345109e-05	7.259790425068191055e-12	9.996098875999450684e-01	9.924363493919372559e-01	4.404325348872362156e-09	2.513007683890844390e-11	4.705980245489627123e-04	3.670952764878165908e-06	1.000000000000000000e+00	9.884497842449491145e-08	2.245093928650021553e-03	2.434774614812340587e-05	1.000000000000000000e+00
5.137996339499295573e-08	3.163795918226242065e-04	1.942789262798783056e-09	6.475639995187520981e-03	9.999966621398925781e-01	9.999960660934448242e-01	9.953116774559020996e-01	8.798717487934482051e-08	1.507962879259139299e-04	1.000000000000000000e+00	9.985991120338439941e-01	1.000000000000000000e+00	9.954505562782287598e-01	3.422054927796125412e-03	9.413527441211044788e-04	9.940869808197021484e-01	2.900909385061822832e-05	8.167218766175210476e-06	1.000000000000000000e+00	6.900399540654689190e-08	4.105703555978834629e-04	1.329021751880645752e-01	1.298545598983764648e-01	2.068429021164774895e-04	1.125311013311147690e-03	1.195079022409117897e-07	9.991183876991271973e-01	1.213805843144655228e-02	9.992645382881164551e-01	1.000000000000000000e+00	2.615051073462382192e-07	3.751141726970672607e-01	9.999788999557495117e-01	2.520296675356803462e-06	7.532537565566599369e-04	2.802874234930641251e-07	3.233025927329435945e-05	9.995473027229309082e-01	3.162604698445647955e-04	8.739026213788747555e-08	1.560645527206361294e-03	2.687868061457265867e-08	1.978090498596429825e-03	1.295478083193302155e-03	1.646339660510420799e-03	7.045648544590221718e-07	8.839010596275329590e-01	1.842655450445818133e-08	1.745428562571760267e-06	4.678410291671752930e-02	6.098769631535105873e-07	8.963933396444190294e-06	1.022081472910940647e-03	1.959961446118541062e-05	9.998848438262939453e-01	1.315549761056900024e-02	9.797305101528763771e-04	2.266039997339248657e-01	9.340021165371581446e-07	7.028381526470184326e-02	9.998132586479187012e-01	4.310056738177081570e-06	2.140268625225871801e-04	3.578347968868911266e-05
5.950894774287007749e-05	4.394800726004177704e-06	1.186744853498566954e-07	9.999998807907104492e-01	9.998681545257568359e-01	9.998936653137207031e-01	9.979688525199890137e-01	1.164732754688202476e-09	9.056866900891691330e-08	9.971709847450256348e-01	2.863279283046722412e-01	9.998803138732910156e-01	9.986354708671569824e-01	9.247718453407287598e-01	4.211279247101629153e-06	9.999997615814208984e-01	9.933831461239606142e-05	2.912287655476575310e-08	9.999948740005493164e-01	6.294690538197755814e-04	5.151078948983922601e-05	9.998478889465332031e-01	1.447598094728164142e-07	1.379510616850154747e-09	7.037812110866070725e-08	8.398928912356495857e-06	1.359486300498247147e-02	1.000000000000000000e+00	9.988139867782592773e-01	9.999015331268310547e-01	8.671873885646164126e-09	2.363641560077667236e-02	1.265584069187752903e-05	9.873768091201782227e-01	9.998494386672973633e-01	2.692000940442085266e-03	7.511542062275111675e-04	1.186567078548250720e-05	9.397880639880895615e-04	7.560478252344182692e-07	9.989634752273559570e-01	9.604603334878447640e-09	9.989404082298278809e-01	9.999893903732299805e-01	7.230056780826998875e-06	1.817676738291584826e-11	9.999196529388427734e-01	5.428548320196568966e-05	1.100171775902936133e-08	9.971196651458740234e-01	5.114983650855720043e-05	2.266520867124199867e-03	9.978429079055786133e-01	1.861453995388728799e-07	9.943043589591979980e-01	5.650817765854299068e-04	9.057813882827758789e-01	9.147906303405761719e-01	6.615783831875887699e-07	1.045932549459394068e-05	9.999998807907104492e-01	4.691214144258992746e-06	6.558304903592215851e-07	9.999998807907104492e-01
